10000
image_id x_1 y_1 width height
003115.jpg   153  60 104 144
003116.jpg   160  99 146 202
003117.jpg   316 149 380 526
003118.jpg    39  49 159 220
003119.jpg    62  92 151 209
003120.jpg   136  64 216 299
003121.jpg    57  44 161 223
003122.jpg    62  59 200 277
003123.jpg   786 359 502 695
003124.jpg    69 101 237 328
003125.jpg    91  94 174 241
003126.jpg    90  85 161 223
003127.jpg   151 110 143 198
003128.jpg    96  45 325 450
003129.jpg   152  49 156 216
003130.jpg   127  90 122 169
003131.jpg   917  75 218 302
003132.jpg   520 159 369 511
003133.jpg   473  40 143 198
003134.jpg   504 142 385 533
003135.jpg    15  21  75 104
003136.jpg    25  57 101 140
003137.jpg   194  91 257 356
003138.jpg   303  34 107 148
003139.jpg    93  78 140 194
003140.jpg   121  46  60  83
003141.jpg   125 149 224 310
003142.jpg   329  88 218 302
003143.jpg   218  51 317 439
003144.jpg    92   8 224 310
003145.jpg   377  38 122 169
003146.jpg    72  29 265 367
003147.jpg    72 102 226 313
003148.jpg   373  49 114 158
003149.jpg    18  47 156 216
003150.jpg    64 124 265 367
003151.jpg   143  67  81 112
003152.jpg   366 113 156 216
003153.jpg   101  78 226 313
003154.jpg    95  32 124 191
003155.jpg   706 195 307 425
003156.jpg   206  29 148 205
003157.jpg    29  50 138 191
003158.jpg    47  51  47  65
003159.jpg   112  78 117 162
003160.jpg    73  65 161 223
003161.jpg    84 113 250 346
003162.jpg   232  47 211 292
003163.jpg    92  65 161 223
003164.jpg   672  24 159 220
003165.jpg   137  62 159 220
003166.jpg   193  61 185 256
003167.jpg   196  60  62  86
003168.jpg   555 206 172 238
003169.jpg   438 131 161 223
003170.jpg    21  68 114 158
003171.jpg   111  81 198 274
003172.jpg    97   1 143 198
003173.jpg    73  74 187 259
003174.jpg   117  55 169 234
003175.jpg    88  22 260 360
003176.jpg   176  66 385 531
003177.jpg    12  22  73 101
003178.jpg    81 121 174 241
003179.jpg   737  89 161 223
003180.jpg   308   1 200 277
003181.jpg   238  42 221 306
003182.jpg    56  54 221 306
003183.jpg   413 223 390 540
003184.jpg   204 176 205 284
003185.jpg   133 107 187 259
003186.jpg   101  65 125 173
003187.jpg   100  66 140 194
003188.jpg    94  34 112 155
003189.jpg   120  28 148 205
003190.jpg    44  66 143 198
003191.jpg   128  57 122 169
003192.jpg   107  55 166 230
003193.jpg   161  37  94 130
003194.jpg   156  96  81 112
003195.jpg   141  89 135 187
003196.jpg    82  81 133 184
003197.jpg    69  57  96 133
003198.jpg    12  35 107 148
003199.jpg    95  81 140 194
003200.jpg   199  35 166 230
003201.jpg    66 138 179 248
003202.jpg    84  60 190 263
003203.jpg    72 172 177 245
003204.jpg    93  70 289 400
003205.jpg   123  11 140 194
003206.jpg    98  49 104 144
003207.jpg    79 100 268 371
003208.jpg   119  48  88 122
003209.jpg    86 160 213 295
003210.jpg    62  21 195 270
003211.jpg    11  18 164 227
003212.jpg   306  33 315 436
003213.jpg    77  32 237 328
003214.jpg    51  49 125 173
003215.jpg    76  71 187 259
003216.jpg   110  79 148 205
003217.jpg    86  79 117 162
003218.jpg   262  53 120 166
003219.jpg   189  59 198 274
003220.jpg   187  50 138 191
003221.jpg    24  30 107 148
003222.jpg   572 126 372 515
003223.jpg    92 125 153 212
003224.jpg   720 288 702 972
003225.jpg   139 116 177 245
003226.jpg   254 109 177 245
003227.jpg    44  13  68  94
003228.jpg   116 119 172 238
003229.jpg     6  77 325 421
003230.jpg    59  35 146 202
003231.jpg   175  90 146 202
003232.jpg   120 107 164 227
003233.jpg   119  81 159 220
003234.jpg   353  81 122 169
003235.jpg    63  52 252 349
003236.jpg   235 120  83 115
003237.jpg   117  52 133 184
003238.jpg   173 124 237 328
003239.jpg   183  72 133 184
003240.jpg   347  36 348 482
003241.jpg   144  71 125 173
003242.jpg   171  21 148 205
003243.jpg    84  57 114 158
003244.jpg   459  70 190 263
003245.jpg   110  50 107 148
003246.jpg   918 115 546 756
003247.jpg   495 315 426 590
003248.jpg   174  93  73 101
003249.jpg   188 358 757 1048
003250.jpg    93  37 257 356
003251.jpg   335 133 437 605
003252.jpg   199  25 187 259
003253.jpg    65  35 151 209
003254.jpg    13 112 270 374
003255.jpg    45  39 302 418
003256.jpg   123  67 224 310
003257.jpg   127  52 156 216
003258.jpg   184  31 213 295
003259.jpg   131 143  83 115
003260.jpg    23  53 146 178
003261.jpg   161 101 320 443
003262.jpg   214  20  96 133
003263.jpg   152  86 159 220
003264.jpg   291  25 138 191
003265.jpg    75  59 192 266
003266.jpg    34  83 211 292
003267.jpg   119 100 247 318
003268.jpg   584 426 861 1192
003269.jpg    79  60 169 234
003270.jpg    30  34  86 119
003271.jpg   165  40 195 270
003272.jpg    81  61 159 220
003273.jpg   465 352 411 569
003274.jpg    45  61 231 320
003275.jpg   240  50  94 130
003276.jpg   321  91 161 223
003277.jpg   118 130 263 364
003278.jpg    64  71  81 112
003279.jpg   226  56 138 191
003280.jpg   115 134 159 220
003281.jpg    78  83 153 212
003282.jpg    71  83 182 252
003283.jpg   186  43 148 205
003284.jpg    98  63  78 108
003285.jpg    81  97 268 371
003286.jpg    95  61 166 230
003287.jpg   263 136 234 324
003288.jpg   167 126 172 238
003289.jpg    45  36 140 194
003290.jpg   390 139 361 500
003291.jpg   215  45 174 241
003292.jpg    80  24 161 196
003293.jpg   171  33 104 144
003294.jpg    92  80 198 274
003295.jpg   150  78 208 288
003296.jpg    72 127 341 472
003297.jpg   132  79 166 230
003298.jpg    46  26 112 155
003299.jpg    82  91 190 263
003300.jpg   129  62 104 144
003301.jpg   111 171 291 403
003302.jpg    87  43 237 318
003303.jpg   232  46 114 158
003304.jpg   526 406 697 965
003305.jpg    78  82 200 277
003306.jpg   176  52 135 187
003307.jpg   116  25  68  94
003308.jpg    89  88 208 288
003309.jpg    13  28 270 374
003310.jpg    60  68 195 270
003311.jpg   258  48 346 479
003312.jpg   180 106 190 263
003313.jpg   226 145 140 194
003314.jpg   237  43 101 140
003315.jpg   194 144 247 342
003316.jpg   133  44 153 212
003317.jpg   207 192  88 122
003318.jpg   150  55 114 158
003319.jpg   181 124 205 284
003320.jpg    31  74 133 183
003321.jpg   163  67 192 266
003322.jpg   318 209 536 742
003323.jpg   237  94 187 259
003324.jpg    96  79 208 288
003325.jpg   170  11 205 284
003326.jpg   357 339 471 652
003327.jpg    16  53 200 277
003328.jpg   170  32 127 176
003329.jpg    81  88 146 202
003330.jpg    67 119 242 335
003331.jpg   924 332 499 691
003332.jpg   186   6 117 162
003333.jpg   101  56 138 191
003334.jpg   147  38 153 212
003335.jpg  1064 421 1422 1969
003336.jpg   121  85 169 234
003337.jpg   139  79 166 230
003338.jpg   134 148 169 234
003339.jpg   394 490 632 875
003340.jpg    83  75 218 302
003341.jpg   313  58  86 119
003342.jpg   242  59  91 126
003343.jpg   138  44 104 144
003344.jpg    91  57 140 194
003345.jpg    30 101 187 259
003346.jpg   129  62  94 130
003347.jpg   255  51 120 166
003348.jpg    78  65 182 252
003349.jpg   156  72 127 176
003350.jpg    96  40 109 151
003351.jpg   141  95 127 176
003352.jpg   468  35 117 162
003353.jpg   194 212 205 284
003354.jpg   379 323 770 1066
003355.jpg    80  47 135 187
003356.jpg   139  80 122 169
003357.jpg   137  39 109 151
003358.jpg    47  59 140 194
003359.jpg    81  77 190 263
003360.jpg   478 108 187 259
003361.jpg   190  10 237 328
003362.jpg   142  62  78 108
003363.jpg    31  50 159 220
003364.jpg    63  14 153 212
003365.jpg   177 229 161 223
003366.jpg   138  20 159 220
003367.jpg   136  66 161 223
003368.jpg   174  26 104 144
003369.jpg    22  79 172 238
003370.jpg    41  28 114 158
003371.jpg    54 105 218 302
003372.jpg    66  37 125 173
003373.jpg   187 163 169 234
003374.jpg   118  72 257 356
003375.jpg   375  65 109 151
003376.jpg   187 147 161 223
003377.jpg   156  98 146 202
003378.jpg   108 154 257 356
003379.jpg    75  68 226 313
003380.jpg    65  50 125 173
003381.jpg    95  71  83 115
003382.jpg   127 197 512 709
003383.jpg   519  39 273 378
003384.jpg   245   3 237 328
003385.jpg   175  15  78 108
003386.jpg    66  98 192 266
003387.jpg    83 102 177 245
003388.jpg   213  68 161 223
003389.jpg   133  73 172 238
003390.jpg    29  32 117 162
003391.jpg   170  55 153 212
003392.jpg    82  57 203 281
003393.jpg     1  26 153 206
003394.jpg    85  56 187 259
003395.jpg   102  28  86 119
003396.jpg   124  36  94 130
003397.jpg    55  67 229 317
003398.jpg   340  29  83 115
003399.jpg    62  41 169 234
003400.jpg   193  57 164 227
003401.jpg   131 140 255 353
003402.jpg    86  53 148 205
003403.jpg   172 120  91 126
003404.jpg   105 118 151 209
003405.jpg    89 105 203 281
003406.jpg    82  72 174 241
003407.jpg   114  91 198 274
003408.jpg    20  14  75 104
003409.jpg   194  74 101 140
003410.jpg   677 116 374 518
003411.jpg   220 160 348 482
003412.jpg   108  85 187 259
003413.jpg   327  36 133 184
003414.jpg    90  71 224 310
003415.jpg    83  64 112 155
003416.jpg   421 182 255 353
003417.jpg    45  50  96 133
003418.jpg   202 128 112 155
003419.jpg   197  46 133 184
003420.jpg    96  89 224 310
003421.jpg   191  22  94 130
003422.jpg   119  68 159 220
003423.jpg    42  41 190 263
003424.jpg   148  50  73 101
003425.jpg   164  89 143 198
003426.jpg    67  43 140 194
003427.jpg   166  78 143 198
003428.jpg    63  84 200 277
003429.jpg    82  80 148 205
003430.jpg   151  79 224 310
003431.jpg   211 106 140 194
003432.jpg   145 104 198 274
003433.jpg   210  83  88 122
003434.jpg    20  45 276 382
003435.jpg   118 119 177 245
003436.jpg   166  50 156 216
003437.jpg   172  83 255 353
003438.jpg   121  86 130 180
003439.jpg    79  73 247 342
003440.jpg   175 105 138 191
003441.jpg   198 115 307 425
003442.jpg   166  67 190 263
003443.jpg   275  33 125 173
003444.jpg   116  32  94 130
003445.jpg    29  87 161 223
003446.jpg    51  68 283 392
003447.jpg   170  56 169 234
003448.jpg   107  89 122 169
003449.jpg    61  68 125 173
003450.jpg    83  41 218 302
003451.jpg   212  62  88 122
003452.jpg    36 112 185 256
003453.jpg    96  83 164 227
003454.jpg    59  41 138 191
003455.jpg   127 258  52  72
003456.jpg    88  63 156 216
003457.jpg    31  79 218 302
003458.jpg   658 155 361 500
003459.jpg    91  64 213 295
003460.jpg    66  52 109 151
003461.jpg   238  19 153 212
003462.jpg   339 224 369 511
003463.jpg    99  14 120 166
003464.jpg    69  91 247 342
003465.jpg    42  40 192 266
003466.jpg   256 123 255 353
003467.jpg    31 114 198 274
003468.jpg    31  39  83 115
003469.jpg   334  58 125 173
003470.jpg   524 139 299 414
003471.jpg    16  70 125 173
003472.jpg   131  73 283 392
003473.jpg    67  48  81 112
003474.jpg   233  44 122 169
003475.jpg    11  47 187 259
003476.jpg    62 105 226 313
003477.jpg   199  40 153 212
003478.jpg    77 100 166 230
003479.jpg   129  64 135 187
003480.jpg   169  86 166 230
003481.jpg    69  62 153 212
003482.jpg   113  74 117 162
003483.jpg    25  71 104 144
003484.jpg   360 273 218 302
003485.jpg   109  45 138 191
003486.jpg    79 222 213 295
003487.jpg   123  80 107 148
003488.jpg   107  47 177 245
003489.jpg   196 153 270 374
003490.jpg    94 112 195 270
003491.jpg   190  46 182 252
003492.jpg    61  36 130 180
003493.jpg   181  57 182 252
003494.jpg    79  42 161 223
003495.jpg   229  16 120 166
003496.jpg    52  90 270 374
003497.jpg   176  60 151 209
003498.jpg   223  31  62  86
003499.jpg   280 277 281 389
003500.jpg   106  69 208 288
003501.jpg   127 177  91 126
003502.jpg   224  45 107 148
003503.jpg    58  30  49  68
003504.jpg    87  95 297 402
003505.jpg    79  73 164 227
003506.jpg    26  38  73 101
003507.jpg    95  25 185 256
003508.jpg   388  85 192 266
003509.jpg   104  92 120 166
003510.jpg    66  42 203 281
003511.jpg    82  28 107 148
003512.jpg   275 148 523 724
003513.jpg    11  65 242 298
003514.jpg   174  62 177 245
003515.jpg    20  58  88 122
003516.jpg    51  58 151 209
003517.jpg   207  71 153 212
003518.jpg    40  51  94 130
003519.jpg   185 106  86 119
003520.jpg    54  77 179 248
003521.jpg   114  66 117 162
003522.jpg    25  70 218 302
003523.jpg    56  96 166 230
003524.jpg    71 118 252 349
003525.jpg   114 103 148 205
003526.jpg    58  48 231 309
003527.jpg    75   1 203 281
003528.jpg    83  15 164 200
003529.jpg   186   5 135 187
003530.jpg    92  55 146 202
003531.jpg    73 139 239 331
003532.jpg    47  50 127 176
003533.jpg   263 219 312 432
003534.jpg   260  43 133 184
003535.jpg   115 120 244 338
003536.jpg    82 108 239 331
003537.jpg    73  29 125 173
003538.jpg    72  28 122 169
003539.jpg    89  63 101 140
003540.jpg    35  54  49  68
003541.jpg    95  96 169 234
003542.jpg   112  99 195 270
003543.jpg   280  55 172 238
003544.jpg    28  40 159 220
003545.jpg   735 252 546 756
003546.jpg   265 181 322 446
003547.jpg    49  87 234 324
003548.jpg   110  67  91 126
003549.jpg    69  86 255 353
003550.jpg   169  46  65  90
003551.jpg   482 321 705 976
003552.jpg   131  62 104 144
003553.jpg   157  45 143 198
003554.jpg   107  97 263 364
003555.jpg    87  62 107 148
003556.jpg    84  68 122 169
003557.jpg    61  85 174 241
003558.jpg   161  48 229 317
003559.jpg    37   6  94 137
003560.jpg   169  17 122 169
003561.jpg   463  49 434 601
003562.jpg    66 108 187 259
003563.jpg    63  29  86 119
003564.jpg   519  31 234 324
003565.jpg   170  76 151 209
003566.jpg   106  73 164 227
003567.jpg   153 109 260 360
003568.jpg   355  86 127 176
003569.jpg   197 191 426 590
003570.jpg    85 115 151 209
003571.jpg   153 199 312 432
003572.jpg    90  36 172 238
003573.jpg   127  62  91 126
003574.jpg    67  56 205 284
003575.jpg   168 117 455 630
003576.jpg   113  82 208 288
003577.jpg   362 199 372 515
003578.jpg   304  31 151 209
003579.jpg   770   1 382 529
003580.jpg    24  55  78 108
003581.jpg   116  75 120 166
003582.jpg   126  58 187 259
003583.jpg    87  63 179 248
003584.jpg   107 101 372 496
003585.jpg    46  63 231 320
003586.jpg   223 100 140 194
003587.jpg   105 109 239 331
003588.jpg   107  92 205 284
003589.jpg   143  66 133 184
003590.jpg    69  59 135 187
003591.jpg   116 171 205 284
003592.jpg    41  23 104 141
003593.jpg   188  42 130 180
003594.jpg   370  47 182 252
003595.jpg    60 101 335 396
003596.jpg    87  69 200 277
003597.jpg   132  83  78 108
003598.jpg   742  72 489 677
003599.jpg   103  90 127 176
003600.jpg   142  60 164 227
003601.jpg    54  38  57  79
003602.jpg    15  37 109 134
003603.jpg   148 107 226 313
003604.jpg    76  79 130 180
003605.jpg   141  94 151 209
003606.jpg    68  74 156 216
003607.jpg   103  38  88 122
003608.jpg    45  10 148 205
003609.jpg    91  21 138 191
003610.jpg   171 120 211 292
003611.jpg   622  56 148 205
003612.jpg   110  82 166 230
003613.jpg   541 123 491 680
003614.jpg   109  53 156 216
003615.jpg   102 132 200 277
003616.jpg   164  75 112 155
003617.jpg    48 129 192 266
003618.jpg    90 117 229 317
003619.jpg   229  35  99 137
003620.jpg    74  87 190 263
003621.jpg    72  73 231 320
003622.jpg   963 419 627 868
003623.jpg    65  60 166 230
003624.jpg   113 114 156 216
003625.jpg   663  10 244 338
003626.jpg   352 195 294 407
003627.jpg    86  24 226 313
003628.jpg    56 115 309 382
003629.jpg    97  59 104 144
003630.jpg   114  48 567 669
003631.jpg    54 130 156 216
003632.jpg   112  71 114 158
003633.jpg   133  67 140 194
003634.jpg   467 136 430 713
003635.jpg   135  71 185 256
003636.jpg     1   9 159 220
003637.jpg   104  74 114 158
003638.jpg    38  24  86 119
003639.jpg    70 102 299 373
003640.jpg   146 271 294 407
003641.jpg   198  61 117 162
003642.jpg   138  85 208 288
003643.jpg   193 121 274 443
003644.jpg    52  73 226 313
003645.jpg    86  41 218 302
003646.jpg   128  78 164 227
003647.jpg   346  88 569 788
003648.jpg    46  61 161 217
003649.jpg   313 181 364 504
003650.jpg    10  19 120 166
003651.jpg   159  47  88 122
003652.jpg   189 239 692 958
003653.jpg   256 151 148 205
003654.jpg    74 104 156 216
003655.jpg   217 111 281 389
003656.jpg   209  22 120 166
003657.jpg    27  25 120 165
003658.jpg   108  82 138 191
003659.jpg   100  81 169 234
003660.jpg    22  23 156 216
003661.jpg   162  55 140 194
003662.jpg   106  67 218 302
003663.jpg   111   1 171 335
003664.jpg   136  32 354 490
003665.jpg   161 178 250 346
003666.jpg   184  66 159 220
003667.jpg    80  47 120 166
003668.jpg   149 180 458 634
003669.jpg   247  53 133 184
003670.jpg  1164  69 302 418
003671.jpg   246 256 676 936
003672.jpg   122  54 130 180
003673.jpg   471  49 127 176
003674.jpg   159  86 190 263
003675.jpg   165  20 289 400
003676.jpg    71  47 101 140
003677.jpg   134 194 151 209
003678.jpg    33  13  68  94
003679.jpg   114  69 135 187
003680.jpg    52  20  65  90
003681.jpg    76  65 156 216
003682.jpg   108  24 161 223
003683.jpg   127  96 286 396
003684.jpg    29  93 296 404
003685.jpg   146  57 205 284
003686.jpg    25  19  70  97
003687.jpg   106  74 130 180
003688.jpg   172  40  62  86
003689.jpg   176  71 130 180
003690.jpg   135  91 179 248
003691.jpg   120  80 140 194
003692.jpg   303 121 164 227
003693.jpg   598  34 252 349
003694.jpg    62  48 132 191
003695.jpg    47  48  86 119
003696.jpg    88 103 359 497
003697.jpg   154 101 208 288
003698.jpg   217 211 359 497
003699.jpg    15  29 122 157
003700.jpg     2  37 146 192
003701.jpg    84  46  99 137
003702.jpg    92  20 143 220
003703.jpg   155  72  99 137
003704.jpg    83 124 198 274
003705.jpg    48  36 122 169
003706.jpg    44  91 140 194
003707.jpg   123  76 274 432
003708.jpg    88  64 195 270
003709.jpg   171  38 190 263
003710.jpg    73  57 211 292
003711.jpg   121  71 133 184
003712.jpg   130  54 156 216
003713.jpg    58  80 135 187
003714.jpg    19  54 101 140
003715.jpg    94  47 148 205
003716.jpg   234 137 489 677
003717.jpg    98  71 127 176
003718.jpg   107 109 299 414
003719.jpg   110 132 325 450
003720.jpg    44  39  78 108
003721.jpg    41  51 130 180
003722.jpg   119  98 101 140
003723.jpg    90  93 229 317
003724.jpg    79  84 166 230
003725.jpg    38  71 143 172
003726.jpg   144  46 122 169
003727.jpg   195 114 153 212
003728.jpg   257 109 109 151
003729.jpg   179  44 117 162
003730.jpg    97 208 159 220
003731.jpg   401  75 190 263
003732.jpg   105  72  55  76
003733.jpg   116  13 117 162
003734.jpg    47  58 127 176
003735.jpg    56  53 151 209
